"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"KDN95HXD","journalArticle","2024","Nerantzi, E; Sartor, G","'Hard AI Crime': The Deterrence Turn","OXFORD JOURNAL OF LEGAL STUDIES","","0143-6503","10.1093/ojls/gqae018","","Machines powered by artificial intelligence (AI) are increasingly taking over tasks previously performed by humans alone. In accomplishing such tasks, they may intentionally commit 'AI crimes', ie engage in behaviour which would be considered a crime if it were accomplished by humans. For instance, an advanced AI trading agent may-despite its designer's best efforts-autonomously manipulate markets while lacking the properties for being held criminally responsible. In such cases (hard AI crimes) a criminal responsibility gap emerges since no agent (human or artificial) can be legitimately punished for this outcome. We aim to shift the 'hard AI crime' discussion from blame to deterrence and design an 'AI deterrence paradigm', separate from criminal law and inspired by the economic theory of crime. The homo economicus has come to life as a machina economica, which, even if cannot be meaningfully blamed, can nevertheless be effectively deterred since it internalises criminal sanctions as costs.","2024-05-07","2024-11-03 11:44:44","2024-11-03 11:44:44","","673-701","","3","44","","","","","","","","","","English","","","","WOS:001215165200001","","","","","","","LAW; artificial intelligence; criminal law; deterrence; law and economics; legal theory; responsibility; ROBOTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CFVNNN9L","journalArticle","2024","Alenezi, AM","Artificial Intelligence and Foreign Investment Law Arbitration: an Analysis of Regulatory Framework Implications","JOURNAL OF WORLD INVESTMENT & TRADE","","1660-7112","10.1163/22119000-12340329","","This paper proposes a structured, tiered framework through a UNCITRAL Model Law to gradually integrate artificial intelligence (AI) into foreign investment law arbitration in an ethical and effective manner. It also explores the critical role arbitration institutions can play in facilitating AI implementation. It details how AI can assist arbitrators by searching vast datasets, automating routine tasks, and enhancing decision-making through analysis of previous cases. Current AI regulations in regions like the EU, UK, and Canada fall short in addressing the complexities of cross-border arbitration and ensuring interoperability. By emphasising the distinct contributions of the proposed UNCITRAL Model Law and arbitration institutions, the paper highlights a multi-faceted strategy to overcome challenges posed by outdated international conventions, inconsistencies in bilateral investment treaties, and the lack of comprehensive guidance. This approach aims to refine the integration of AI in arbitration processes, enhancing efficiency, fairness, and the legitimacy of the arbitration system.","2024-06","2024-11-03 11:44:44","2024-11-03 11:44:44","","369-409","","3","25","","","","","","","","","","English","","","","WOS:001268719900003","","","","","","","artificial intelligence integration challenges; foreign investment law arbitration; international investment law; investor state arbitration adaptation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YS76ZRWQ","journalArticle","2023","Tzimas, T","Algorithmic Transparency and Explainability under EU Law","EUROPEAN PUBLIC LAW","","1354-3725","","","This article focuses on algorithmic transparency under EU law, specifically exploring the 'right to explanation'. It addresses the legal framework concerning Artificial Intelligence (AI) algorithms from the above - mentioned perspective, focusing on remedies which ensure transparency and accountability, given the black box effect of algorithms. Proprietary information, and transparency-performance trade-offs are analysed, as well as the 'right to explanation' within the General Data Protection Regulation (GDPR) and in light of the EU 'AI Act', which is expected to be adopted. The legal remedies under EU law are examined and assessed in terms of their efficiency.","2023-12","2024-11-03 11:44:45","2024-11-03 11:44:45","","385-411","","4","29","","","","","","","","","","English","","","","WOS:001170300400004","","","","","","","AI; BLACK-BOX; ARTIFICIAL-INTELLIGENCE; AI Act; Algorithms; AUTOMATED DECISION-MAKING; EU Law; Explainability; EXPLANATION; GDPR; Meaningful Information; RISK-ASSESSMENT; transparency","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B34L629U","journalArticle","2023","De Ussel, II","EUROPEAN PROJECT LAW ON ARTIFICIAL INTELLIGENCE","REVISTA GENERAL DE DERECHO ADMINISTRATIVO","","1696-9650","","","The article addresses the European Artificial Intelligence (AI) Act processed in the Parliament of the European Union. The regulation promotes precautions for the risks associated with AI, while favoring its development. It classifies AI systems into three categories based on the level of risk they present: unacceptable, high, and minor. Unacceptable risk AI systems, such as harmful or discriminatory are prohibited; high risk are subject to more stringent requirements; while low risk systems are not subject to any specific requirements. The law includes provisions to address risks associated with AI, such as security, ethical and discrimination risks. It is an important step in AI regulation in the EU and could have a significant impact on the development and use of AI with potential effects even outside the EU.","2023-10","2024-11-03 11:44:45","2024-11-03 11:44:45","","","","64","","","","","","","","","","","Spanish","","","","WOS:001091477400012","","","","","","","Artificial intelligence; AI Risks; European Union Artificial Intelligence Act","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65EM3GRU","journalArticle","2024","Castán, CT","The legal concept of artificial intelligence: the debate surrounding the definition of AI System in the AI Act","BIOLAW JOURNAL-RIVISTA DI BIODIRITTO","","2284-4503","","","The concept of AI has always been controversial because there is no broad consensus on its definition. This is problematic from a legal perspective, as laws require precise and specific definitions, especially for concepts that have a direct impact on the scope and reach of the regulation, having this choice technological, economical and legal implications. During the European Union's AI Act legislative process, there has been a debate on the legal definition of AI, with diverging definitions of AI System being proposed by the different bodies of the European Union.","2024","2024-11-03 11:44:45","2024-11-03 11:44:45","","305-334","","1","","","","","","","","","","","English","","","","WOS:001195482700023","","","","","","","LAW; Artificial Intelligence; AI Act; ADVANCE DIRECTIVES; ATTITUDES; CARE; ENGLAND; EUROPEAN COUNTRIES; European Union institutions; legal definitions; legislative process; OF-LIFE DECISIONS; PREFERENCES; PROXIES; STABILITY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HICR6CLI","conferencePaper","2023","Stodden, R; Momen, O; Kallmeyer, L","DEPLAIN: A German Parallel Corpus with Intralingual Translations into Plain Language for Sentence and Document Simplification","Heinrich Heine University Dusseldorf","978-1-959429-72-2","","","","Text simplification is an intralingual translation task in which documents, or sentences of a complex source text are simplified for a target audience. The success of automatic text simplification systems is highly dependent on the quality of parallel data used for training and evaluation. To advance sentence simplification and document simplification in German, this paper presents DEPLAIN, a new dataset of parallel, professionally written and manually aligned simplifications in plain German (""plain DE"" or in German: 'Einfache Sprache""). DEPLAIN consists of a newsdomain (approx. 500 document pairs, approx. 13k sentence pairs) and a web-domain corpus (approx. 150 aligned documents, approx. 2k aligned sentence pairs). In addition, we are building a web harvester and experimenting with automatic alignment methods to facilitate the integration of non-aligned and to be published parallel documents. Using this approach, we are dynamically increasing the webdomain corpus, so it is currently extended to approx. 750 document pairs and approx. 3.5k aligned sentence pairs. We show that using DEPLAIN to train a transformer-based seq2seq text simplification model can achieve promising results. We make available the corpus, the adapted alignment methods for German, the web harvester and the trained models here: https://github.com/rstodden/DEPlain.","2023","2024-11-03 11:45:04","2024-11-03 11:45:04","","16441-16463","","","","","","","","","","","","","English","","","","WOS:001190962508013","","","","","","","","","Rogers, A; Boyd-Graber, J; Okazaki, N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PROCEEDINGS OF THE 61ST ANNUAL MEETING OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS (ACL 2023): LONG PAPERS, VOL 1","","","","","","","","","","","","","","",""
"AXV65WFZ","journalArticle","2020","Koulu, R","HUMAN CONTROL OVER AUTOMATION: EU POLICY AND AI ETHICS","EUROPEAN JOURNAL OF LEGAL STUDIES","","1973-2937","10.2924/EJLS.2019.019","","In this article I problematize the use of algorithmic decision-making (ADM) applications to automate legal decision-making processes from the perspective of the European Union (EU) policy on trustworthy artificial intelligence (AI). Lately, the use of ADM systems across various fields, ranging from public to private, from criminal justice to credit scoring, has given rise to concerns about the negative consequences that data-driven technologies have in reinforcing and reinterpreting existing societal biases. This development has led to growing demand for ethical AI, often perceived to require human control over automation. By engaging in discussions of human-computer interaction and in post-structural policy analysis, I examine EU policy proposals to address the problematizations of AI through human oversight. I argue that the relevant policy documents do not reflect the results of earlier research which have undeniably demonstrated the shortcomings of human control over automation, which in turn leads to the reproduction of the harmful dichotomy of human versus machine in EU policy. Despite its shortcomings, the emphasis on human oversight reflects broader fears surrounding loss of control, framed as ethical concerns around digital technologies. Critical examination of these fears reveals an inherent connection between human agency and the legitimacy of legal decision-making that socio-legal scholarship needs to address.","2020","2024-11-03 11:45:24","2024-11-03 11:45:24","","9-46","","1","12","","","","","","","","","","English","","","","WOS:000567158400002","","","","","","","AI ethics; legal theory; oversight; automation; algorithmic governance; EU law; human control","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6BRRKB77","journalArticle","2020","Jin, YH; He, H","An Artificial-Intelligence-Based Semantic Assist Framework for Judicial Trials","ASIAN JOURNAL OF LAW AND SOCIETY","","2052-9015","10.1017/als.2020.33","","Due to their success in routine tasks such as voice recognition, image classification, and text processing, extensive attention has been aroused on how to use artificial intelligence (AD -based automation tools in the judicial-trial process to improve efficiency. Meanwhile, judicial trial is a complex task that requires accurate insight and subtle analysis of the cases, law, and common knowledge. Applying the results provided by AI-based automation tools directly to the judicialtrial process is controversial due to their irregular logic and low accuracy. Based on this observation, this article investigates the logic underlined in judicial trials and the technical characteristics of AI, and proposes an AI-based semantic assist approach for judicial trials that is logical and transparent to the judges.","2020-11","2024-11-03 11:45:24","2024-11-03 11:45:24","","531-540","","3","7","","","","","","","","","","English","","","","WOS:000641479000008","","","","","","","artificial intelligence; fact extraction and verification; legal reason; semantic similarity; sentencing prediction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V49KJBKR","journalArticle","2020","Davis, AE","The Future of Law Firms (and Lawyers) in the Age of Artificial Intelligence","REVISTA DIREITO GV","","1808-2432","10.1590/2317-6172201945","","This article explores the future for lawyers and law firms in the light of the changes that Artificial Intelligence (""AI"") is already bringing to the universe of legal services. Part I briefly describes some of the ways AI is already in use in ordinary life - from facial recognition, through medical diagnosis to translation services. Part II describes how AI is transforming what it means to provide legal services in six primary areas: litigation review; expertise automation; legal research; contract analytics; contract and litigation document generation; and predictive analytics. Part III explores who are the providers of these AI driven legal services - often non-lawyer legal service providers - and how these providers are replacing at least some of what clients have traditionally sought from lawyers. Part III also discusses the implications of all these changes both for the future role of lawyers individually, and in particular what services will clients still need lawyers to perform: judgment, empathy, creativity and adaptability. In turn, this Part examines what will these changes mean for the size, shape, composition and economic model of law firms, as well as the implications of these changes for legal education and lawyer training. Part IV identifies the principal legal, ethical, regulatory and risk management issues raised by the use of AI in the provision of legal services. Finally, in Part V the article considers who will be the likely providers of AI based services other than law firms: legal publishers, major accounting firms and venture capital funded businesses.","2020","2024-11-03 11:45:24","2024-11-03 11:45:24","","","","1","16","","","","","","","","","","English","","","","WOS:000527400100007","","","","","","","Artificial Intelligence (AI); Future of Legal Services; Law Firms; Lawyers; Legal Service Providers","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JGZ2QHCW","journalArticle","2023","Palop, AB","THE IMPACT OF IMPLEMENTING AUTOMATIONAND THE USE OF AI IN GOVERNMENT ACTION ON CITIZENS' LANGUAGE RIGHTS","REVISTA DE LLENGUA I DRET-JOURNAL OF LANGUAGE AND LAW","","0212-5056","10.58992/rld.i79.2023.3955","","This study aims to highlight some of the implications that automation of certain interactions or relations with citizens, especially the use of algorithms and artificial intelligence, may have on citizens' language rights, especially given that some of these new technological opportunities could (or in some legal cases, must) be used to improve opportunities for effectively exercising these rights. In this sense, the study also analyses recent legal developments in both constitutional and ordinary law moving towards limiting the capacity of public authorities to address citizens in minority languages by default as a public incentive policy. It also looks at how such developments might see their effects overcome or at least diluted by the implementation of predictive or artificial intelligence systems that can correctly identify citizens competence in these languages in order to use them to initiate engagement.","2023-06","2024-11-03 11:45:25","2024-11-03 11:45:25","","98-115","","79","","","","","","","","","","","English","","","","WOS:001024054800007","","","","","","","AI; automation; 28TH; 31/2010 SENTENCE; citizen engagement; CONSTITUTIONAL COURT; information activity; language rights","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2F9BLP8L","journalArticle","2024","Peeters, B","European Law Restrictions on Tax Authorities' Use of Artificial Intelligence Systems: Reflections on Some Recent Developments","EC TAX REVIEW","","0928-2750","","","The article discusses the increasing use of artificial intelligence (AI) by tax authorities in the European Union, the resulting benefits and risks, and the necessity for an appropriate legal framework. Tax administrations employ AI systems for various tasks, from risk detection to legal analysis. While automation offers efficiency, there are also risks, such as violations of fundamental rights and discrimination, illustrated by examples like the Dutch childcare benefits scandal. It deals with two relevant EU regulations, namely the General Data Protection Regulation (GDPR) and the proposed European AI regulation (AI Act), emphasizing the need for more clarity and protection for taxpayers. The GDPR imposes a principled ban on fully automated decisions but allows exceptions if appropriate measures are in place. The AI Act introduces a right to human intervention for high-risk AI systems, but the author argues that the regulations are not clear enough, especially in view of the upcoming 'tax administration 3.0' model of the OECD further reducing human intervention. In short, specific guidelines and regulations are needed to ensure the fundamental rights of taxpayers in an increasingly automated tax environment.","2024-04","2024-11-03 11:45:25","2024-11-03 11:45:25","","54-57","","2","33","","","","","","","","","","English","","","","WOS:001223109800003","","","","","","","Artificial Intelligence (AI); European Union Artificial Intelligence Regulation (AI Act); Fundamental rights; General Data Protection Regulation (GDPR); Human intervention; Risk detection; Tax administration 3.0 model (OECD); Tax authorities; Tax collection process; Taxpayer assistance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S9YK8GYN","journalArticle","2019","Rogers, J; Bell, F","The Ethical AI Lawyer: What is Required of Lawyers When They Use Automated Systems?","LAW TECHNOLOGY AND HUMANS","","2652-4074","10.5204/lthj.v1i0.1324","","This article focuses on individual lawyers' responsible use of artificial intelligence (AI) in their practice. More specifically, it examines the ways in which a lawyer's ethical capabilities and motivations are tested by the rapid growth of automated systems, both to identify the ethical risks posed by AI tools in legal services, and to uncover what is required of lawyers when they use this technology. To do so, we use psychologist James Rest's Four-component Model of Morality (FCM), which represents the necessary elements for lawyers to engage in professional conduct when utilising AL We examine issues associated with automation that most seriously challenge each component in context, as well as the skills and resolve lawyers need to adhere to their ethical duties. Importantly, this approach is grounded in social psychology. That is, by looking at human 'thinking and doing' (i.e., lawyers' motivations and capacity when using AI), this offers a different, complementary perspective to the typical, legislative approach in which the law is analysed for regulatory gaps.","2019","2024-11-03 11:45:25","2024-11-03 11:45:25","","80-99","","1","1","","","","","","","","","","English","","","","WOS:000891994400006","","","","","","","AI; FUTURE; Artificial Intelligence; Lawyers; DEFINING ISSUES TEST; FIRMS; legal practice; LEGAL PROFESSION; professional ethics; SERVICES; TECHNOLOGY; VALUES; WORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TT6K2V2D","journalArticle","2023","Tedeschi, M; Viljanen, M","Lost in Transduction: From Law and Code's Intra-actions to the Right to Explanation in the European Data Protection Regulations","LAW AND CRITIQUE","","0957-8536","10.1007/s10978-023-09352-7","","Recent algorithmic technologies have challenged law's anthropocentric assumptions. In this article, we develop a set of theoretical tools drawn from new materialisms and the philosophy of information to unravel the complex intra-actions between law and computer code. Accordingly, we first propose a framework for understanding the enmeshing of law and code based on a diffractive reading of Barad's agential realism and Simondon's theory of information. We argue that once law and code are understood as material entities that intra-act through in-formation, the concept of transduction allows us to trace how they push each other towards change. After developing the theoretical tools, we deploy them to make sense of how law and code have changed in response to increasing automation of decision-making and the appearance of unexplainable artificial intelligence (AI) code. Thus, we employ a case study to trace transformations of the right to explanation under the European data protection regulations. This provides the backdrop for our account of how law transduces into code (and vice versa) and a proving ground for our framework.","2023-08-27","2024-11-03 11:45:25","2024-11-03 11:45:25","","","","","","","","","","","","","","","English","","","","WOS:001060415300001","","","","","","","Explainability; Barad; Data protection; MATERIALITY; New materialism; Simondon; Transduction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NSAEACWR","journalArticle","2024","Frost, N","The Impoverished Publicness of Algorithmic Decision Making","OXFORD JOURNAL OF LEGAL STUDIES","","0143-6503","10.1093/ojls/gqae027","","The increasing use of machine learning (ML) in public administration requires that we think carefully about the political and legal constraints imposed on public decision making. These developments confront us with the following interrelated questions: can algorithmic public decisions be truly 'public'? And, to what extent does the use of ML models compromise the 'publicness' of such decisions? This article is part of a broader inquiry into the myriad ways in which digital and AI technologies transform the fabric of our democratic existence by mutating the 'public'. Focusing on the site of public administration, the article develops a conception of publicness that is grounded in a view of public administrations as communities of practice. These communities operate through dialogical, critical and synergetic interactions that allow them to track-as faithfully as possible-the public's heterogeneous view of its interests, and reify these interests in decision making. Building on this theorisation, the article suggests that the use of ML models in public decision making inevitably generates an impoverished publicness, and thus undermines the potential of public administrations to operate as a locus of democratic construction. The article thus advocates for a reconsideration of the ways in which administrative law problematises and addresses the harms of algorithmic decision making.","2024-08-10","2024-11-03 11:45:26","2024-11-03 11:45:26","","","","","","","","","","","","","","","English","","","","WOS:001288229000001","","","","","","","LAW; machine learning; artificial intelligence; administrative law; AUTOMATION; BIAS; public administration; TRANSPARENCY; law & technology; PREDICTION; public decision making","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UUY7PKUT","journalArticle","2019","Deeks, A","THE JUDICIAL DEMAND FOR EXPLAINABLE ARTIFICIAL INTELLIGENCE","COLUMBIA LAW REVIEW","","0010-1958","","","A recurrent concern about machine learning algorithms is that they operate as ""black boxes,"" making it difficult to identify how and why the algorithms reach particular decisions, recommendations, or predictions. Yet judges are confronting machine learning algorithms with increasing frequency, including in criminal, administrative, and civil cases. This Essay argues that judges should demand explanations for these algorithmic outcomes. One way to address the ""black box"" problem is to design systems that explain how the algorithms reach their conclusions or predic lions. If and as judges demand these explanations, they will play a seminal role in shaping the nature and form of ""explainable AI"" (xAI). Using the tools of the common law, courts can develop what xAI should mean in different legal contexts. There are advantages to having courts to play this role: Judicial reasoning that builds from the bottom up, using case-by-case consideration of the facts to produce nuanced decisions, is a pragmatic way to develop rules for xAI. Further, courts are likely to stimulate the production of different forms of xAI that are responsive to distinct legal settings and audiences. More generally, we should favor the greater involvement of public actors in shaping xAI, which to date has largely been left in private hands.","2019-11","2024-11-03 11:45:26","2024-11-03 11:45:26","","1829-1850","","7","119","","","","","","","","","","English","","","","WOS:000505471500006","","","","","","","AUTOMATION; EXPLANATION; DECISION-MAKING; BIAS; COMMON-LAW","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BC4PHZGD","conferencePaper","2023","Khatri, M; Sheik, R; Wadhwa, P; Satija, G; Kumar, Y; Shah, RR; Kumaraguru, P","CiteCaseLAW: Citation Worthiness Detection in Caselaw for Legal Assistive Writing","Indraprastha Institute of Information Technology Delhi","0922-6389","","10.3233/FAIA230971","","Complex legal language, filled with jargon, nuanced language semantics, and a high level of domain specificity, poses a significant challenge for automation in handling various legal tasks. In the realm of legal document composition, a pivotal component revolves around accurately referencing case laws and other sources to substantiate assertions and arguments. Understanding the legal domain and identifying appropriate citation context or cite-worthy sentences automatically is challenging. Our research is centered on the issue of citation-worthiness identification of a given sentence. This serves as the initial phase in contemporary citation recommendation systems, aimed at alleviating the effort involved in extracting a suitable array of citation contexts. To address this, we first introduce a labeled dataset comprising 178 million sentences, specifically tailored for detecting citation-worthy content within the legal domain. This dataset is curated from the Caselaw Access Project (CAP)(2) (https://case.law/). We proceeded to assess the performance of a range of deep learning models on this novel dataset. Among the models examined, the domain-specific pre-trained model consistently demonstrated superior performance, achieving an 88% F1-score in the task of detecting citation-worthy material. To enhance our insights, we employed inputXGradient explainable AI techniques to dissect the predictions, thereby identifying the tokens that contribute to specific citation classes.","2023","2024-11-03 11:45:26","2024-11-03 16:46:11","","257-262","","","379","","","","","","","","","","English","","","","WOS:001175464100031","","","","","","","Classification; Legal NLP; Citation","","Spanakis, J; VanDijck, G; Sileno, G","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LEGAL KNOWLEDGE AND INFORMATION SYSTEMS","","","","","","","","","","","","","","",""
"CZ7QJPJ3","journalArticle","2020","Goldsworthy, D","THE FUTURE OF LEGAL EDUCATION IN THE 21st CENTURY","ADELAIDE LAW REVIEW","","0065-1915","","","Technological progress will continue to fundamentally alter how we relate to each other and to our work, necessarily shaping the future of legal education. In considering its future direction, this article contemplates various perspectives regarding the purpose of legal education, and the pressures that may be brought to bear on pedagogical practices as a result of current and emerging technologies. Situating these considerations within the broader commentary regarding the future of work and the role of human beings in an age of automation, this article argues that the nature and type of skills taught to future lawyers, as well as the substantive knowledge relevant in the 21st century, will depend upon the irreducible value of human beings to the law and legal processes. Tasks that require creativity, complex reasoning or social intelligence (such as the ability to negotiate complex social relationships effectively) will remain the province of human beings. This must inform and shape legal education. Consequently, this article argues that the future of legal education is one that recognises lawyers will increasingly be required to attain a broad, liberal education enabling interdisciplinary insights, creativity and social intelligence.","2020","2024-11-03 11:45:26","2024-11-03 11:45:26","","243-265","","1","41","","","","","","","","","","English","","","","WOS:000558661200008","","","","","","","AGE; MOOCS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
