"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"R3XL36S6","conferencePaper","2021","Monteleone, M","NooJ for Artificial Intelligence: An Anthropic Approach","University of Salerno","1865-0929","","10.1007/978-3-030-70629-6_15","","Today, Artificial Intelligence (AI) appears as a topic widely referred to for commercial purposes, while from a technical-scientific point of view, it remains of niche interest. Unfortunately, commercial purposes often lead to confusion in defining the functionalities of human-machine interfaces (HMIs), whereas such AI tools should have to efficiently imitate or replace human beings and body parts in specific cognitive tasks. Instead, AI is often defined too vaguely, that is, not from an anthropic point of view, and therefore, it remains quite distant from the human activities it tries to imitate. Today, AI is categorized among the cognitive sciences, i.e., those sciences that call upon computational neuro-biology (particularly neural networks), mathematical logic (as a part of mathematics and philosophy), and computer science.","2021","2024-10-27 16:12:21","2024-10-27 16:12:21","","173-184","","","1389","","","","","","","","","","English","","","","WOS:001294555700015","","","","","","","Natural Language Processing; Artificial Intelligence; Machine Learning; Formal Semantics; Fuzzy Logic; Lexicon-Grammar; NooJ; NooJ FSA/FSTs; NooJ local grammars; Ontologies; Question-answering systems","","Bekavac, B; Kocijan, K; Silberztein, M; Sojat, K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FORMALISING NATURAL LANGUAGES: APPLICATIONS TO NATURAL LANGUAGE PROCESSING AND DIGITAL HUMANITIES, NOOJ 2020","","","","","","","","","","","","","","",""
"7H2G3VBM","journalArticle","2024","Chuganskaya, AA; Kovalev, AK; Panov, A","Sign-based image criteria for social interaction visual question answering","LOGIC JOURNAL OF THE IGPL","","1367-0751","10.1093/jigpal/jzae026","","The multi-modal tasks have started to play a significant role in the research on artificial intelligence. A particular example of that domain is visual-linguistic tasks, such as visual question answering. The progress of modern machine learning systems is determined, among other things, by the data on which these systems are trained. Most modern visual question answering data sets contain limited type questions that can be answered either by directly accessing the image itself or by using external data. At the same time, insufficient attention is paid to the issues of social interactions between people, which limits the scope of visual question answering systems. In this paper, we propose criteria by which images suitable for social interaction visual question answering can be selected for composing such questions, based on psychological research. We believe this should serve the progress of visual question answering systems.","2024-03-22","2024-10-27 16:12:21","2024-10-27 16:12:21","","","","","","","","","","","","","","","English","","","","WOS:001189422100001","","","","","","","action; perception; scenario; sign-based world model; social interaction; Visual question answering","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VRLA9KSM","conferencePaper","2019","Ye, QF; Misra, K; Devarapalli, H; Rayz, JT; IEEE","A SENTIMENT BASED NON-FACTOID QUESTION-ANSWERING FRAMEWORK","Purdue University System","1062-922X","","","","With the rapid advances in Artificial Intelligence, a question of emotional intelligence of a system may become as important as its accuracy. This paper investigates whether emotions should be considered for non-factoid ""how"" Question-Answering systems with the eventual goal of enabling the system to retrieve answers in a more emotionally intelligent way. This study proposes an architecture that adds extended representation of sentiment information to questions and answers, and reports on to what extent a prediction of the best answer be improved by the proposed architecture.","2019","2024-10-27 16:12:21","2024-10-27 16:12:21","","372-377","","","","","","","","","","","","","English","","","","WOS:000521353900061","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2019 IEEE INTERNATIONAL CONFERENCE ON SYSTEMS, MAN AND CYBERNETICS (SMC)","","","","","","","","","","","","","","",""
"886X6FVM","journalArticle","2019","Honda, H; Hagiwara, M","Question Answering Systems With Deep Learning-Based Symbolic Processing","IEEE ACCESS","","2169-3536","10.1109/ACCESS.2019.2948081","","The authors propose methods to learn symbolic processing with deep learning and to build question answering systems by means of learned models. Symbolic processing, performed by the Prolog processing systems which execute unification, resolution, and list operations, is learned by a combination of deep learning models, Neural Machine Translation (NMT) and Word2Vec training. To our knowledge, the implementation of a Prolog-like processing system using deep learning is a new experiment that has not been conducted in the past. The results of their experiments revealed that the proposed methods are superior to the conventional methods because symbolic processing (1) has rich representations, (2) can interpret inputs even if they include unknown symbols, and (3) can be learned with a small amount of training data. In particular (2), handling of unknown data, which is a major task in artificial intelligence research, is solved using Word2Vec. Furthermore, question answering systems can be built from knowledge bases written in Prolog with learned symbolic processing, which, with conventional methods, is extremely difficult to accomplish. Their proposed systems can not only answer questions through powerful inferences by utilizing facts that harbor unknown data but also have the potential to build knowledge bases from a large amount of data, including unknown data, on the Web. The proposed systems are a completely new trial, there is no state-of-the-art methods in the sense of newest. Therefore, to evaluate their efficiency, they are compared with the most traditional and robust system i.e., the Prolog system. This is new research that encompasses the subjects of conventional artificial intelligence and neural network, and their systems have higher potential to build applications such as FAQ chatbots, decision support systems and energy-efficient estimation using a large amount of information on the Web. Mining hidden information through these applications will provide great value.","2019","2024-10-27 16:12:21","2024-10-27 16:12:21","","152368-152378","","","7","","","","","","","","","","English","","","","WOS:000497163000160","","","","","","","Deep learning; Neural networks; knowledge base; Knowledge based systems; Knowledge discovery; neural machine translation; prolog; question answering system; Reflective binary codes; symbolic processing; Training data; Word2Vec","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QAIWDJ46","conferencePaper","2021","Tammet, T; Draheim, D; Järv, P","Confidences for Commonsense Reasoning","Tallinn University of Technology","2945-9133","","10.1007/978-3-030-79876-5_29","","Commonsense reasoning has long been considered one of the holy grails of artificial intelligence. Our goal is to develop a logic-based component for hybrid - machine learning plus logic - commonsense question answering systems. A critical feature for the component is estimating the confidence in the statements derived from knowledge bases containing uncertain contrary and supporting evidence obtained from different sources. Instead of computing exact probabilities or designing a new calculus we focus on extending the methods and algorithms used by the existing automated reasoners for full classical first-order logic. The paper presents the CONFER framework and implementation for confidence estimation of derived answers.","2021","2024-10-27 16:12:21","2024-10-27 16:12:21","","507-524","","","12699","","","","","","","","","","English","","","","WOS:000693448800029","","","","","","","LOGIC","","Platzer, A; Sutcliffe, G","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AUTOMATED DEDUCTION, CADE 28","","","","","","","","","","","","","","",""
"ATZFVZEZ","journalArticle","2022","Yang, CC","Explainable Artificial Intelligence for Predictive Modeling in Healthcare","JOURNAL OF HEALTHCARE INFORMATICS RESEARCH","","2509-4971","10.1007/s41666-022-00114-1","","The principle behind artificial intelligence is mimicking human intelligence in the way that it can perform tasks, recognize patterns, or predict outcomes through learning from the acquired data of various sources. Artificial intelligence and machine learning algorithms have been widely used in autonomous driving, recommender systems in electronic commerce and social media, fintech, natural language understanding, and question answering systems. Artificial intelligence is also gradually changing the landscape of healthcare research (Yu et al. in Biomed Eng 2:719-731, 25). The rule-based approach that relied on the curation of medical knowledge and the construction of robust decision rules had drawn significant attention in diagnosing diseases and clinical decision support since half a century ago. In recent years, machine learning algorithms such as deep learning that can account for complex interactions between features is shown to be promising in predictive modeling in healthcare (Deo in Circulation 132:1920-1930, 26). Although many of these artificial intelligence and machine learning algorithms can achieve remarkably high performance, it is often difficult to be completely adopted in practical clinical environments due to the lack of explainability in some of these algorithms. Explainable artificial intelligence (XAI) is emerging to assist in the communication of internal decisions, behavior, and actions to health care professionals. Through explaining the prediction outcomes, XAI gains the trust of the clinicians as they may learn how to apply the predictive modeling in practical situations instead of blindly following the predictions. There are still many scenarios to explore how to make XAI effective in clinical settings due to the complexity of medical knowledge.","2022-06","2024-10-27 16:12:21","2024-10-27 16:12:21","","228-239","","2","6","","","","","","","","","","English","","","","WOS:000754125900001","","","","","","","Explainable artificial intelligence; Healthcare informatics; Human-computer interactions; Predictive modeling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7KPTANYX","journalArticle","2023","Saoudi, Y; Gammoudi, MM","TRENDS AND CHALLENGES OF ARABIC CHATBOTS: LITERATURE REVIEW","JORDANIAN JOURNAL OF COMPUTERS AND INFORMATION TECHNOLOGY","","2413-9351","","","Conversational systems have recently garnered increased attention due to advancements in Large Language Models (LLMs) and Language Models for Dialogue Applications (LaMDA). However, conversational Artificial Intelligence (AI) research focuses primarily on English. Despite Arabic being one of the most widely used languages on the Internet, only a few studies have concentrated on Arabic conversational dialogue systems thus far. This study presents a comprehensive qualitative analysis of critical research works in this domain to examine the strengths and limitations of existing approaches. The analysis begins with an overview of chatbot history and classification, then explores the language challenges encountered when developing Generative Arabic Conversational AI. Rule-based/Retrieval-based and deep learning-based approaches for Arabic chatbots are also examined. Furthermore, the study investigates the evolution of Generative Conversational AI with the advancements in deep-learning techniques. It also comprehensively reviews various metrics used to assess conversational systems.","2023-09","2024-10-27 16:12:21","2024-10-27 16:12:21","","261-286","","3","9","","","","","","","","","","English","","","","WOS:001088472900006","","","","","","","LLMs; Arabic conversational AI challenges; Arabic question answering systems; Chatbot; Generative artificial intelligence; Performance evaluation; Taxonomy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WVA49EXY","conferencePaper","2018","Pan, XH; Zhang, T","Research on E-Commerce Automatic Question Answering System Model Based on Data Mining","Shanghai University of Political Science & Law","1742-6588","","10.1088/1742-6596/1069/1/012105","","With the rapid development of the Internet and artificial intelligence, intelligent question answering systems have become current research hotspots because they can provide users with accurate answers and intelligent services. They are gradually entering the e-commerce field to replace some manual work. In this paper, we proposed several models including a user intent recognition model, a pattern of association rule mining model and a model of the entire e-commerce auto answering system. In addition, the application effects of these models were analysed. The models and analysis in this work are useful for constructing e-commerce automatic question answering system or making personalized recommendations and related services.","2018","2024-10-27 16:12:21","2024-10-27 16:12:21","","","","","1069","","","","","","","","","","English","","","","WOS:000443503700105","","","","","","","","","Tseng, J; Kotenko, I","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3RD ANNUAL INTERNATIONAL CONFERENCE ON INFORMATION SYSTEM AND ARTIFICIAL INTELLIGENCE (ISAI2018)","","","","","","","","","","","","","","",""
"Y527L2B8","conferencePaper","2024","Shi, JM; Guo, QL; Liao, Y; Wang, YX; Chen, SJ; Liang, SL","Legal-LM: Knowledge Graph Enhanced Large Language Models for Law Consulting","Chinese Academy of Sciences","2945-9133","","10.1007/978-981-97-5672-8_15","","This paper introduces Legal-LM, an advanced Large Language Model (LLM) enhanced with a Knowledge Graph, specifically designed for legal consulting in the Chinese legal domain. Addressing the challenges of domain-specific adaptation, data veracity, and consultations with non-professional users in legal-AI, Legal-LM incorporates extensive legal corpora and a knowledge graph for effective legal knowledge acquisition. The model utilizes techniques such as external legal knowledge basis, soft prompts, and Direct Preference Optimization (DPO) to ensure accurate and diverse legal advice. Our experimental results demonstrate that Legal-LM exhibits superior performance over existing models in legal question answering, case analysis, and legal recommendations, these show its potential to facilitate legal consulting and education.","2024","2024-10-27 16:12:21","2024-10-27 16:12:21","","175-186","","","14878","","","","","","","","","","English","","","","WOS:001307348800015","","","","","","","Large Language Models; Knowledge Graph; Law Consulting; Legal AI Applications; Legal-LM","","Huang, DS; Si, Z; Zhang, C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ADVANCED INTELLIGENT COMPUTING TECHNOLOGY AND APPLICATIONS, PT IV, ICIC 2024","","","","","","","","","","","","","","",""
"XZPHUBSK","journalArticle","2023","Khensous, G; Labed, K; Labed, Z","Exploring the evolution and applications of natural language processing in education","ROMANIAN JOURNAL OF INFORMATION TECHNOLOGY AND AUTOMATIC CONTROL-REVISTA ROMANA DE INFORMATICA SI AUTOMATICA","","1220-1758","10.33436/v33i2y202305","","Natural Language Processing (NLP) is a branch of computer science, artificial intelligence, information engineering, and linguistics that focuses on enabling machines to understand, interpret, and generate human language. Machine translation, sentiment analysis, speech recognition, and question-answering systems are just a few examples of NLP applications. NLP has advanced rapidly in recent years, owing to the availability of large amounts of text data and the development of deep learning models, which has resulted in increased accuracy and efficiency in NLP tasks. This paper tackles the state of the art of NLP, its methodology and techniques, and its applications in different fields. The paper also discusses the role of NLP to improve education.","2023","2024-10-27 16:12:21","2024-10-27 16:12:21","","61-74","","2","33","","","","","","","","","","English","","","","WOS:001072199300005","","","","","","","NLP; AI; Deep Learning; Education","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"64NZ3RYU","journalArticle","2023","Tohma, K; Okur, HI; Kutlu, Y; Sertbas, A","Sentiment Analysis in Turkish Question Answering Systems: An Application of Human-Robot Interaction","IEEE ACCESS","","2169-3536","10.1109/ACCESS.2023.3291592","","The use of the sentiment analysis technique, which aims to extract emotions and thoughts from texts, has become a remarkable research topic today, where the importance of human-robot interaction is gradually increasing. In this study, a new hybrid sentiment analysis model is proposed using machine learning algorithms to increase emotional performance for Turkish question and answer systems. In this context, as a first, we apply text preprocessing steps to the Turkish question-answer-emotion dataset. Subsequently, we convert the preprocessed question and answer texts into text vector form using Pretrained Turkish BERT Model and two different word representation methods, TF-IDF and word2vec. Additionally, we incorporate pre-determined polarity vectors containing the positive and negative scores of words into the question-answer text vector. As a result of this study, we propose a new hybrid sentiment analysis model. We separate vectorized and expanded question-answer text vectors into training and testing data and train and test them with machine learning algorithms. By employing this previously unused method in Turkish question-answering systems, we achieve an accuracy value of up to 91.05% in sentiment analysis. Consequently, this study contributes to making human-robot interactions in Turkish more realistic and sensitive.","2023","2024-10-27 16:12:21","2024-10-27 16:12:21","","66522-66534","","","11","","","","","","","","","","English","","","","WOS:001028871500001","","","","","","","natural language processing; Artificial intelligence; question answering; sentiment analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YQ6QY72T","conferencePaper","2022","Shi, YQ; Lu, YW; Yang, RP; Yang, YT; IEEE","Knowledge Graph Completion Technology Research","National University of Defense Technology - China","978-1-66546-403-1","","10.1109/ICRSS57469.2022.00024","","In recent years, knowledge graphs have been widely used in the fields of language cognition, search and recommendation, question answering systems, etc. However, with the continuous expansion of the scale of many knowledge graphs constructed by RDF, how to solve the incompleteness of knowledge graphs has become a research hotspot. knowledge graph completion technology is used to complete the missing content in the knowledge graph, mainly including entity completion and relationship completion. This paper mainly focuses on the completion problem, and sorts out completion methods based on deep representation learning. Through the analysis of the research history and latest progress of completion technology, the practical challenges and future development directions of the technology are put forward.","2022","2024-10-27 16:12:21","2024-10-27 16:12:21","","68-73","","","","","","","","","","","","","English","","","","WOS:000995890800014","","","","","","","Artificial Intelligence; Knowledge Graph; Deep Learning; Entity Completion","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022 INTERNATIONAL CONFERENCE ON COMPUTING, ROBOTICS AND SYSTEM SCIENCES, ICRSS","","","","","","","","","","","","","","",""
"BUP3T6RJ","conferencePaper","2024","Ren, Y; Li, XT; Liu, XD; Zhang, RC","Few-Shot KBQA Method Based on Multi-Task Learning","Beihang University","2375-933X","","10.1109/BigComp60711.2024.00043","","Question-answering systems have become a prominent topic in the field of artificial intelligence. A crucial aspect is knowledge-based question answering (KBQA), used in search engines and intelligent customer service to enhance user experiences. However, existing methods often struggle to model complex relationships and operations in few-shot learning environments. To solve this problem, a multi-task KBQA method has been proposed. This method includes various auxiliary tasks such as relational sequence prediction, knowledge completion prediction, and query program reconstruction. A multi-task fusion training approach was adopted for model generation. Experimental results show that accuracy can be significantly improved by more than 6% in few-shot learning environments, achieving better performance with an accuracy rate of 92.45%.","2024","2024-10-27 16:12:21","2024-10-27 16:12:21","","226-233","","","","","","","","","","","","","English","","","","WOS:001219484600007","","","","","","","few-shot learning; knowledge graph; multi-task learning; question-answering system; semantic parsing","","Unger, H; Chae, J; Lee, YK; Wagner, C; Wang, C; Bennis, M; Ketcham, M; Suh, YK; Kwon, HY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024 IEEE INTERNATIONAL CONFERENCE ON BIG DATA AND SMART COMPUTING, IEEE BIGCOMP 2024","","","","","","","","","","","","","","",""
"6BL6D3A2","journalArticle","2023","Chen, ZY; Xie, FK; Wan, M; Yuan, Y; Liu, M; Wang, ZG; Meng, S; Wang, YG","MatChat: A large language model and application service platform for materials science","CHINESE PHYSICS B","","1674-1056","10.1088/1674-1056/ad04cb","","The prediction of chemical synthesis pathways plays a pivotal role in materials science research. Challenges, such as the complexity of synthesis pathways and the lack of comprehensive datasets, currently hinder our ability to predict these chemical processes accurately. However, recent advancements in generative artificial intelligence (GAI), including automated text generation and question-answering systems, coupled with fine-tuning techniques, have facilitated the deployment of large-scale AI models tailored to specific domains. In this study, we harness the power of the LLaMA2-7B model and enhance it through a learning process that incorporates 13878 pieces of structured material knowledge data. This specialized AI model, named MatChat, focuses on predicting inorganic material synthesis pathways. MatChat exhibits remarkable proficiency in generating and reasoning with knowledge in materials science. Although MatChat requires further refinement to meet the diverse material design needs, this research undeniably highlights its impressive reasoning capabilities and innovative potential in materials science. MatChat is now accessible online and open for use, with both the model and its application framework available as open source. This study establishes a robust foundation for collaborative innovation in the integration of generative AI in materials science.","2023-11-01","2024-10-27 16:12:21","2024-10-27 16:12:21","","","","11","32","","","","","","","","","","English","","","","WOS:001121059200001","","","","","","","01.50.hv; 81.05.Zx; 81.16.Be; generative artificial intelligence; MatChat; materials science","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AS3ARZX9","journalArticle","2019","Lan, YS; Wang, SH; Jiang, J","Knowledge Base Question Answering With a Matching-Aggregation Model and Question-Specific Contextual Relations","IEEE-ACM TRANSACTIONS ON AUDIO SPEECH AND LANGUAGE PROCESSING","","2329-9290","10.1109/TASLP.2019.2926125","","Making use of knowledge bases to answer questions (KBQA) is a key direction in question answering systems. Researchers have developed a diverse range of methods to address this problem, but there are still some limitations with the existing methods. Specifically, the existing neural network-based methods for KBQA have not taken advantage of the recent ""matching-aggregation"" framework for the sequence matching, and when representing a candidate answer entity, they may not choose the most useful context of the candidate for matching. In this paper, we explore the use of a ""matching-aggregation"" framework to match candidate answers with questions. We further make use of question-specific contextual relations to enhance the representations of candidate answer entities. Our complete method is able to achieve state-of-the-art performance on two benchmark datasets: WebQuestions and SimpleQuestions.","2019-10","2024-10-27 16:12:21","2024-10-27 16:12:21","","1629-1638","","10","27","","","","","","","","","","English","","","","WOS:000477727900002","","","","","","","natural language processing; Artificial intelligence; knowledge base question answering","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C5KYTP3Z","journalArticle","2024","Lian, ZX; Wang, F","Government chatbot: Empowering smart conversations with enhanced contextual understanding and reasoning","JOURNAL OF INFORMATION SCIENCE","","0165-5515","10.1177/01655515241268863","","Currently, an increasing number of governments have adopted question answering systems (QASs) in public service delivery. As some citizens with limited information literacy often express their questions vaguely when interacting with a chatbot, it is necessary to improve the contextual understanding and reasoning ability of government chatbots (G-chatbots). This goal can be achieved through the optimisation of the matching between question, answer and context. By incorporating the Relational Graph Convolutional Networks (R-GCNs) and fuzzy logic, this study proposes a multi-turn dialogue model that introduces a re-question mechanism and a subgraph matching algorithm. The experiment results show that the model can improve the contextual reasoning ability of G-chatbots by about 10% and generate answers in a more explainable way. This study innovatively integrates a question-answer-context matching approach, re-question mechanism into the MTRF-G-chatbot model, reducing barriers to citizens' access to government services and enhancing contextual reasoning abilities.","2024-09-18","2024-10-27 16:12:21","2024-10-27 16:12:21","","","","","","","","","","","","","","","English","","","","WOS:001315539900001","","","","","","","Artificial intelligence; government; chatbot; contextualisation; fuzzy logic; relational graph convolutional networks","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QGXLIHLS","journalArticle","2022","Fuad, A; Al-Yahya, M","Recent Developments in Arabic Conversational AI: A Literature Review","IEEE ACCESS","","2169-3536","10.1109/ACCESS.2022.3155521","","Conversational AI is one of the most active research areas in AI, and it has gained more attention from academia as well as industry. Given recent advancements in several conversational AI systems in addition to the availability of several datasets, the aim of this study is to explore the landscape of Arabic text-based conversational AI systems. In this work, we provide a thorough review of recent Arabic conversational AI systems. We group them into three categories based on their functionality: (1) question-answering (QA) systems, (2) task-oriented dialogue systems (DS), and (3) chatbots. Furthermore, we describe the common datasets used in building and evaluating conversational AI systems in Arabic. Few surveys have targeted the conversational AI field for the Arabic language, and we aim to cover this gap with this study. Our contribution focuses on reviewing and analyzing the literature in the field and highlighting future research directions towards human-like conversational AI systems in Arabic.","2022","2024-10-27 16:12:21","2024-10-27 16:12:21","","23842-23859","","","10","","","","","","","","","","English","","","","WOS:000766548700001","","","","","","","Artificial intelligence; Semantics; Task analysis; Arabic language; chatbots; Chatbots; Conversational AI systems; Databases; Licenses; MODELS; Natural languages; QUESTION; question answering systems; task-oriented dialogue systems","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YAXVTTQQ","journalArticle","2023","Yang, ZG; Ligeti-Nagy, N","Building machine reading comprehension model from scratch","ANNALES MATHEMATICAE ET INFORMATICAE","","1787-5021","10.33039/ami.2023.03.001","","In this paper, we introduce a machine reading comprehension model and how we built this model from scratch. Reading comprehension is a crucial requisite for artificial intelligence applications, such as Question-Answering systems, chatbots, virtual assistants etc. Reading comprehension task requires the highest complexity of natural language processing methods. In recent years, the transformer neural architecture could achieve the ability to solve high complexity tasks. To make these applications available in Hungarian as well it is inevitable to design a Hungarian corpus of reading comprehension so that the pretrained models can be fine-tuned on this dataset. In our research, we have created the HuRC (Hungarian Reading Comprehension) corpus, which is the first dataset in Hungarian aiming to train, test and evaluate language models on a reading comprehension task. We built such a dataset based on the English ReCoRD corpus. This is a dataset of 120,000 examples consisting of news articles containing a passage and a close-style query, where a named entity is masked and the reference answer has to be found in a list. Using the evaluated dataset and transformers' question-answering library, we have built the first neural machine reading comprehension models in commonsense reasoning task for Hungarian.","2023","2024-10-27 16:12:21","2024-10-27 16:12:21","","107-123","","","57","","","","","","","","","","English","","","","WOS:001081200200008","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5IHP8IZJ","conferencePaper","2024","Xu, S; Chen, MK; Chen, SW","Enhancing Retrieval-Augmented Generation Models with Knowledge Graphs: Innovative Practices Through a Dual-Pathway Approach","Jiangsu Second Normal University","2945-9133","","10.1007/978-981-97-5678-0_34","","This manuscript delves into the augmentation of Retrieval-Augmented Generation (RAG) through Knowledge Graphs (KG), aimed at elevating the performance of Natural Language Processing (NLP) tasks. Despite the remarkable strides made by Large Language Models (LLMs) in the domain of language comprehension and generation, challenges persist in handling tasks requiring granular or specialized domain knowledge. To address this issue, researchers have proposed the RAG system, which enhances task performance and interpretability by amalgamating retrieval modules with LLMs. However, current RAG systems still face deficiencies in managing retrieval noise and hallucination issues. The article proposes a novel dual-pathway approach, integrating structured Knowledge Graph data into the retrieval module of RAG, to refine retrieval quality and yield more accurate and coherent outputs. Experimental validation demonstrates the efficacy of this approach in enhancing the accuracy and reliability of generated content, particularly in controlling hallucinations and bolstering the output's reliability when processing lengthy text inputs. Moreover, this methodology offers significant flexibility and customizability, facilitating adjustments in retrieval patterns and output formats according to the diverse requirements of different tasks, heralding widespread applicability in artificial intelligence-powered question-answering systems and text comprehension tasks.","2024","2024-10-27 16:12:21","2024-10-27 16:12:21","","398-409","","","14880","","","","","","","","","","English","","","","WOS:001307337000034","","","","","","","Hallucination Problem; Knowledge Graph (KG); Retrieval-Augmented Generation (RAG)","","Si, Z; Chen, W; Huang, DS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ADVANCED INTELLIGENT COMPUTING TECHNOLOGY AND APPLICATIONS, PT VI, ICIC 2024","","","","","","","","","","","","","","",""
"IZLLTDTE","conferencePaper","2019","Kano, Y; Kim, MY; Yoshioka, M; Lu, Y; Rabelo, J; Kiyota, N; Goebel, R; Satoh, K","COLIEE-2018: Evaluation of the Competition on Legal Information Extraction and Entailment","University of Alberta","0302-9743","","10.1007/978-3-030-31605-1_14","","We summarize the evaluation of the 5th Competition on Legal Information Extraction/Entailment 2018 (COLIEE-2018). The COLIEE-2018 tasks include two tasks in each of statute law and case law. The case law component includes an information retrieval (Task 1), and the confirmation of an entailment relation between an existing case and an unseen case (Task 2). The statute law component includes information retrieval (Task 3) and entailment/question answering (Task 4). Participation was open to any group based on any approach. 13 teams participated in the case law competition, and we received results from 7 teams where 6 submissions to Task 1 (12 runs), and 4 submissions to Task 2 (8 runs). Regarding the statute law, there were submissions of 17 runs from 8 teams (including 2 organizers' runs) for Task 3 and 7 runs from 3 teams for Task 4. We describe each team's approaches, our official evaluation, and analysis on our data and submission results. We also discuss possibilities for future competition tasks.","2019","2024-10-27 16:12:21","2024-10-27 16:12:21","","177-192","","","11717","","","","","","","","","","English","","","","WOS:000772142300014","","","","","","","AI and law; COLIEE; Juris-informatics; Legal information retrieval; Legal question answering; Legal textual entailment","","Kojima, K; Sakamoto, M; Mineshima, K; Satoh, K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NEW FRONTIERS IN ARTIFICIAL INTELLIGENCE (JSAI-ISAI 2018)","","","","","","","","","","","","","","",""
"H9E2EJ57","conferencePaper","2020","Farooq, H; Kaushik, B; IEEE","Review of Deep Learning Techniques for Improving the Performance of Machine Reading Comprehension Problem","Shri Mata Vaishno Devi University","978-1-72814-876-2","","10.1109/iciccs48265.2020.9121015","","The amazing research of Artificial Intelligence is natural language processing (NLP) and the mesmerizing field in NLP is machine reading comprehension (MRC). MRC alleviates the efforts of making machines behave like a human as it helps information accessing in natural language by developing Question answering systems. MRC is summarized as a task to read a piece of text, understand it, and answer the related question of the text. Reading text can be cloze style reading (fill in the blanks from the text) as well as open style reading (separate question) and understanding the piece of text as well as the query is accomplished by contextual representation and Attention mechanism. In the MRC literature, various methodologies have been used for extracting answers from the given text including primitive methods to the deep learning methods to have a step towards deploying machine intelligence. The introduction of deep learning and large datasets in the recent few years has encouraged the success of MRC. This paper gives a recent review of MRC models based on deep learning, datasets on which they have been evaluated, and also their word representations.","2020","2024-10-27 16:12:21","2024-10-27 16:12:21","","928-935","","","","","","","","","","","","","English","","","","WOS:000609825100159","","","","","","","Bi-directional long short term memory (Bi LSTM); convolutional neural network (CNN); gated recurrent neural network (GRU); natural language processing (NLP); Reading comprehension (MRC); recurrent neural network (RNN)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON INTELLIGENT COMPUTING AND CONTROL SYSTEMS (ICICCS 2020)","","","","","","","","","","","","","","",""
