"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"MYUT2V8M","journalArticle","2023","Kenneth-Southworth, E; Li, YH","AI inventors: deference for legal personality without respect for innovation?","JOURNAL OF INTELLECTUAL PROPERTY LAW & PRACTICE","","1747-1532","10.1093/jiplp/jpac111","","This article provides insights into current developments in relation to artificial intelligence (AI) inventors, discussing recent case law and placing it in the context of legal personality and patent justification theory. Legal personality is the cornerstone of the operation of law and legal systems. Similarly, innovation provides the core justification for intellectual property rights. AI systems have demonstrated the ability to produce novel inventions. Ordinarily, the inventor would be the recipient of patents for their inventions. However, AI systems lack legal personality. Thus, should patent law protect inventions made by inventors lacking legal personality? We analyse three jurisdictions-the UK, the US and Australia-and their respective approaches to AI inventors, to explore the conflict between legal personality questions and innovation. The article argues that legal personality is essential for the grant of patent rights and that refusing the entitlement of AI systems to patents is the correct approach. It further argues that statutory reform would be desirable to focus on ensuring that the end user of AI systems is adequately incentivised to create inventions beneficial to society.","2023-01-30","2024-10-27 16:07:53","2024-10-27 16:07:53","","58-69","","1","18","","","","","","","","","","English","","","","WOS:000901459300001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IICVVY3C","journalArticle","2023","Kaplina, O; Tumanyants, A; Krytska, I; Verkhoglyad-Gerasymenko, O","APPLICATION OF ARTIFICIAL INTELLIGENCE SYSTEMS IN CRIMINAL PROCEDURE: KEY AREAS, BASIC LEGAL PRINCIPLES AND PROBLEMS OF CORRELATION WITH FUNDAMENTAL HUMAN RIGHTS","ACCESS TO JUSTICE IN EASTERN EUROPE","","2663-0575","10.33327/AJEE-18-6.3-a000314","","Background: Digital technologies are an important factor currently driving society' development in various areas, affecting not only traditional spheres, such as medicine, manufacturing, and education, but also legal relations, including criminal proceedings. This is not just about using technologies related to videoconferencing, automated distribution, digital evidence, etc. Development is constantly and rapidly moving forward, and we are now facing issues related to the use of artificial intelligence technologies in criminal proceedings. Such changes also entail new threats and challenges - we are referring to the challenges of respecting fundamental human rights and freedoms in the context of technological development. In addition, there is the matter of ensuring the implementation of basic legal principles, such as the presumption of innocence, non-discrimination and the protection of the right to privacy. This concern arises when applying artificial intelligence systems in the criminal justice system. Methods: The general philosophical framework of this research consisted of axiological and hermeneutic approaches, which allowed us to conduct a value analysis of fundamental human rights and changes in their perception in the context of the AI application, as well as apply in-depth study and interpretation of legal texts. While building up the system of the basic principles of using AI systems in criminal justice, we used the system-structural and logical methods of research. The study also relied on the comparative law method in terms of comparing legal regulation and law enforcement practice in different legal systems. The method of legal modelling was applied to emphasise the main areas of possible application of AI systems in criminal proceedings. Results and Conclusions: The article identifies the main possible vectors of the use of artificial intelligence systems in criminal proceedings and assesses the feasibility and prospects of their implementation. In addition, it is stated that only using AI systems for auxiliary purposes carries minimal risks of interference with human rights and freedoms. Instead, other areas of AI adoption may significantly infringe rights and freedoms, and therefore the use of AI for such purposes should be fully controlled, verified and only subsidiary, and in certain cases, prohibited altogether.","2023-08","2024-10-27 16:07:53","2024-10-27 16:07:53","","147-166","","3","","","","","","","","","","","English","","","","WOS:001069365200001","","","","","","","artificial intelligence; human rights; criminal proceedings; digital technologies; predictive justice, Ukraine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UYUDDUX5","journalArticle","2022","Zedalis, J","THE TIME-TRAVELING LAWYER: USING TIME TRAVEL STORIES AND SCIENCE FICTION IN LEGAL EDUCATION","BRITISH JOURNAL OF AMERICAN LEGAL STUDIES","","2049-4092","10.2478/bjals-2022-0008","","Science fiction and time travel can be used to inform and enhance the education of law students in profound ways. Within the broader field of law and literature, the relationship between law and science fiction, especially time travel stories, is rich and useful. Themes and concepts in time travel can be applied in the exploration of existing legal philosophies as well as a more expansive and engaging study of power, authority, freedom, and a number of global issues. As governments and people worldwide wrestle with climate change, armed conflict, pandemics, and the increasing significance of artificial intelligence and other advances in technology, time travel stories give students unique contexts in which to consider what law is and the degree to which it defines human experience. For generations, brilliant science fiction writers have offered thought-provoking stories and worlds that law professors and their students can use to reimagine legal thought and practice. Like its close relatives, mythology and fantasy, the science fiction genre is untethered to current social or political experience or projections necessarily corrupted by narrowly conceived historical perspectives. Science fiction writers are interested in illuminating possibilities by considering identifiable problems in unidentifiable environments. It is no accident that gender identity, racism, reproductive rights, extremist ideologies, global health crises, and various recognizable forms of labor exploitation are addressed in provocative and insightful ways by a number of the best science fiction writers. Law has a strong presence in their work. Judges, law givers, ruling groups, and other less familiar forms of power and control appear in these stories and help to move and shape the experience of the time traveler. Law students can draw on the work of these writers to consider old questions in new and refreshingly broad ways. The importance of communication and access to information are also strong themes common to law and science fiction. How are concepts of truth and propaganda significant to power? Is truth necessary for legitimacy? Information technologies introduced in the science fiction world now exist in real time in forms and with speed and volume unimagined even a few decades ago. As artificial intelligence becomes dominant in many aspects of our daily lives, law students must consider how it may change law making, court procedures, entire legal systems, and perhaps even concepts of justice. As a project, law students might develop a case and conduct a trial using an AI judge or try a case to an AI jury. How human is the law? The role of emotional intelligence and concepts like mercy, restorative justice, forgiveness, or retribution are also things they might explore in seminars or other classes using science fiction literature and other time travel media as a framework.","2022-11-01","2024-10-27 16:07:53","2024-10-27 16:07:53","","355-378","","1","11","","","","","","","","","","English","","","","WOS:000882351900007","","","","","","","Artificial Intelligence; Emotional Intelligence and the Law; Law and Literature; Law and Science Fiction; Law and Time Travel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MM334LCH","journalArticle","2023","Cortez, EK; Maslej, N","Adjudication of Artificial Intelligence and Automated Decision-Making Cases in Europe and the USA","EUROPEAN JOURNAL OF RISK REGULATION","","1867-299X","10.1017/err.2023.61","","Artificial Intelligence (AI) has started to impact many facets of the economy and people's routine activities. This article contributes to our understanding of how the legal system is reacting to the ongoing uptake of AI and the disputes or right infringements this uptake creates. Select legal cases regarding the use of AI technology for automated decisions are reviewed, with a focus on filings in Europe and the USA. This exercise reveals which type of legal challenges can be expected when it comes to deploying automated systems in these jurisdictions. Additionally, incipient regulatory efforts targeting AI on both sides of the North Atlantic are introduced and briefly discussed. The paper sheds light on how different legal systems accommodate an emerging technology with disruptive potential and offers a mapping of exemplary legal risks for prospective actors or organisations seeking to develop and deploy AI.","2023-09","2024-10-27 16:07:53","2024-10-27 16:07:53","","457-475","","3","14","","","","","","","","","","English","","","","WOS:001073558600001","","","","","","","artificial intelligence; Adjudication of artificial intelligence; administrative decisions on artificial intelligence; artificial intelligence regulation; bias; court cases; privacy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5VYGBGMS","journalArticle","2023","Shevchuk, O; Martynovskyi, V; Volianska, O; Kompaniiets, I; Bululukov, O","Problems of legal regulation of artificial intelligence in administrative judicial procedure","JURIDICAL TRIBUNE-TRIBUNA JURIDICA","","2247-7195","10.24818/TBJ/2023/13/3.02","","The use of digital technologies in administrative courts uses the legal systems of the European Union and the world to strengthen the ways of protecting human rights. This paper examines certain problems of legal regulation of the use of artificial intelligence technologies in administrative judicial procedure. The methodology of this work is based on an interdisciplinary approach using comparative legal, dialectical and systemic methods. The main objective of this article is to determine the forms and directions, risks and benefits, prospects for the use of artificial intelligence in administrative judicial procedure, taking into account foreign experience in legal regulation in this area. The concept of ""artificial intelligence"" is investigated. It is emphasized that the use of artificial intelligence technologies in administrative judicial procedure is an acceptable use only of specialized intelligent systems that can work under human control. It is stated that when considering administrative cases in an administrative court of minor complexity, it is possible to use artificial intelligence technologies, which will be able to independently generalize and analyze legislation, judicial practice and be a recommendation for a judge when making a fair and lawful decision on the principles of the rule of law. It has been established that the use of artificial intelligence technologies in administrative proceedings provides opportunities for the effective implementation of the right to judicial protection, but can be used to take actions that are contrary to the rule of law, in particular regarding the violation of the right to a fair trial in administrative cases in administrative courts. The latter requires the improvement of legal regulation of the use of artificial intelligence technologies in administrative judicial procedure using international principles and standards.","2023-10","2024-10-27 16:07:53","2024-10-27 16:07:53","","346-362","","3","13","","","","","","","","","","English","","","","WOS:001090715000002","","","","","","","artificial intelligence; administrative judicial procedure; digital technology; electronic technology; legal regulation; right to judicial protection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K98XICJU","journalArticle","2024","Bex, FJ","AI, Law and beyond. A transdisciplinary ecosystem for the future of AI & Law","ARTIFICIAL INTELLIGENCE AND LAW","","0924-8463","10.1007/s10506-024-09404-y","","We live in exciting times for AI and Law: technical developments are moving at a breakneck pace, and at the same time, the call for more robust AI governance and regulation grows stronger. How should we as an AI & Law community navigate these dramatic developments and claims? In this Presidential Address, I present my ideas for a way forward: researching, developing and evaluating real AI systems for the legal field with researchers from AI, Law and beyond. I will demonstrate how we at the Netherlands National Police Lab AI are developing responsible AI by combining insights from different disciplines, and how this connects to the future of our field.","2024-05-16","2024-10-27 16:07:53","2024-10-27 16:07:53","","","","","","","","","","","","","","","English","","","","WOS:001226674400001","","","","","","","ARGUMENTATION","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SSGJ7JPY","journalArticle","2022","Kappos, DJ; Fodouop, KMK","Optimising Intellectual Property in the Age of AI Creativity: Perspectives from the United States","AUSTRALIAN INTELLECTUAL PROPERTY JOURNAL","","1038-1635","","","Artificial Intelligence (AI) is increasingly becoming a subject of, and contributor to, innovation across industries. These AI-related inventions raise important intellectual property (IP) law issues, most notably under copyright and patent law. Copyright law must grapple with the issue of ""AI as author"" and patent law faces the issue of ""AI as inventor"". AI also raises novel challenges for patent law's subject matter eligibility, non-obviousness and disclosure requirements. Additionally, AI implementers and other data owners should consider how IP can protect data - the fundamental ingredient of all AI systems. As AI continues to rapidly transform every industry and field of innovation, AI implementers and data owners should take proactive steps to stay ahead of the curve in adapting to corresponding changes in available IP protection for their AI and data assets. This article provides AI implementers with 10 practical steps to begin the process of optimising their AI- related IP.","2022","2024-10-27 16:07:53","2024-10-27 16:07:53","","51-58","","2","33","","","","","","","","","","English","","","","WOS:000900262000002","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G7WL6HPM","journalArticle","2023","Karim, R","Toward an International Law of Just AI Development","JOURNAL OF EAST ASIA AND INTERNATIONAL LAW","","1976-9229","10.14330/jeail.2023.16.2.03","","AI-driven technology is becoming an integral part of our daily lives, spanning from smart home devices to social media platforms. However, the uneven distribution of AI technologies could result in a scenario where certain groups exert dominance over the direction of AI development. The consequences of inequality in AI evolution could further exacerbate existing economic gaps by concentrating benefits among a privileged few with access to advanced AI technologies. To address this question the, international communities should come forward and regulate the just development of AI with new and existing international laws. Although the existing international legal frameworks can be adapted to address AI-specific issues without the need for entirely new laws, however, the novel challenges presented by AI require unique and new international laws. Issues such as data sovereignty, data privacy, and data localization are areas where international laws and agreements need to evolve to accommodate the just development of AI.","2023","2024-10-27 16:07:53","2024-10-27 16:07:53","","","","2","16","","","","","","","","","","English","","","","WOS:001143070000004","","","","","","","AI Artificial lntelligence; EQUALITY; Governance; International Law Equality; Justice; JUSTICE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PTS69DF3","journalArticle","2022","Rochel, J","Learning from the Ethics of AI-A Research Proposal on Soft Law and Ethics of AI","TILBURG LAW REVIEW-JOURNAL OF INTERNATIONAL AND EUROPEAN LAW","","2211-0046","10.5334/tilr.297","","This contribution outlines a research proposal combining ethical guidelines on AI and a law-as-data approach. Building upon the definitions of soft law discussed in legal scholarship, it proposes a way of structuring the regulatory landscape on AI and of addressing the question of what is included in the ""soft law of AI"" today. By adopting a building-blocks approach (combining distinct definitional components of soft law), the paper shows that the state of current soft law on AI depends on which position on international law one defends. Concretely, the paper firstly offers a complete codebook for identifying the different types of soft law. Secondly, it applies this codebook as a proof-of-concept for the research proposal by analyzing 40+ ethical guidelines and by clustering preliminary results according to the actor enacting the guidelines and the legally relevant effects they could deploy. Four paradigmatic types of soft law emerge: statist and international organization soft law, process-oriented soft law, expertise -oriented soft law, and de facto relevant standards soft law. These results illustrate the contributions which are to be expected from a law-as-data research proposal.","2022","2024-10-27 16:07:53","2024-10-27 16:30:37","","37-59","","1","27","","","","","","","","","","English","","","","WOS:001000908400003","","","","","","","AI; AUTOMATION; HARD; International law; Law as Data; LEGAL; Legal Theory; Soft Law; Technology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TQMILJXM","journalArticle","2023","Picht, PG; Thouvenin, F","AI and IP: Theory to Policy and Back Again - Policy and Research Recommendations at the Intersection of Artificial Intelligence and Intellectual Property","IIC-INTERNATIONAL REVIEW OF INTELLECTUAL PROPERTY AND COMPETITION LAW","","0018-9855","10.1007/s40319-023-01344-5","","The interaction between artificial intelligence and intellectual property rights (IPRs) is one of the key areas of development in intellectual property law. After much, albeit selective, debate, it seems to be gaining increasing practical relevance through intense AI-related market activity, an initial set of case law on the matter, and policy initiatives by international organizations and lawmakers. Against this background, Zurich University's Center for Intellectual Property and Competition Law is conducting, together with the Swiss Intellectual Property Institute, a research and policy project that explores the future of intellectual property law in an AI context. This paper briefly describes the AI/IP Research Project and presents an initial set of policy recommendations for the development of IP law with a view to AI. The recommendations address topics such as AI inventorship in patent law; AI authorship in copyright law; the need for sui generis rights to protect innovative AI output; rules for the allocation of AI-related IPRs; IP protection carve-outs in order to facilitate AI system development, training, and testing; the use of AI tools by IP offices; and suitable software protection and data usage regimes.","2023-07","2024-10-27 16:07:53","2024-10-27 16:07:53","","916-940","","6","54","","","","","","","","","","English","","","","WOS:001011509900001","","","","","","","Machine learning; AI; Artificial intelligence; Copyright; America Invents Act; DABUS; Deep learning; Intellectual property law; Neural networks; Patents; Software protection; Text and data mining; Trade secrets","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N75N52LZ","journalArticle","2023","Ramli, TS; Ramli, AM; Mayana, RF; Ramadayanti, E; Fauzi, R","Artificial intelligence as object of intellectual property in Indonesian law","JOURNAL OF WORLD INTELLECTUAL PROPERTY","","1422-2213","10.1111/jwip.12264","","Artificial intelligence (AI) has an important role in digital transformation worldwide, including in Indonesia. AI itself is a simulation of human intelligence that is modeled in machines and programmed to think like humans. At the time AI and the Internet of Things are connected, it can, in principle, act on data without the need for human intervention. AI was originally created by humans as a consequence of the massive digital revolution. Recently, AI has also developed rapidly to perform functions like humans and even produce works of intellectual property like humans, such as creating songs, making new inventions, making industrial designs, and so on. Thus, it is a question whether AI can be qualified as a legal subject of creator, inventor or designer and then register as intellectual property. This research answers this question from the perspective of Indonesian law based on Copyright Law, Patent Law, Industrial Design Law, as well as Trademark Law, and Geographical Indications as the existing Indonesian laws.","2023-07","2024-10-27 16:07:53","2024-10-27 16:07:53","","142-154","","2","26","","","","","","","","","","English","","","","WOS:000929922900001","","","","","","","AI; copyright; IoT; patent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NGB5KAMH","journalArticle","2024","Matulionyte, R","'AI is not an Inventor': Thaler v Comptroller of Patents, Designs and Trademarks and the Patentability of AI Inventions","MODERN LAW REVIEW","","0026-7961","10.1111/1468-2230.12907","","The increasing use of Artificial Intelligence (AI) technologies in inventive processes raises numerous patent law issues, including whether AI can be an inventor under law and who owns the AI-generated inventions. The UK Supreme Court decision in Thaler v Comptroller of Patents, Designs and Trademarks has provided an ultimate answer to this question: AI cannot be an inventor for the purposes of patent law. This note argues, first, that while such a human-centric approach to inventorship might discourage the use and development of AI technologies with autonomous invention capabilities, it will help retain an active human involvement in technologically supported inventive processes and continuously foster human ingenuity. Second, despite the Court focusing on what patent law is and not on what the law should be, the decision will be influential in the ongoing discussions on the future of patent law and will make it more difficult to expand patent law to incorporate non-human inventors. Third, the decision has opened, or revealed, the gaps in patent law that the emergence of AI technologies have created and for which new legal solutions will be needed, especially with relation to the ownership of AI-assisted inventions and the validation of inventorship claims.","2024-07-05","2024-10-27 16:07:54","2024-10-27 16:07:54","","","","","","","","","","","","","","","English","","","","WOS:001263080800001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"37CMYRYD","journalArticle","2022","Burgess, P","The Rule of Law, Science Fiction and Fears of Artificial Intelligence","LAW TECHNOLOGY AND HUMANS","","2652-4074","10.5204/lthj.2461","","In this article, I consider how fears of the future operation and use of artificial intelligence (AI) in the exercise of constitutional power and how the depiction of AI in science fiction may play a role in determining future conceptions of the Rule of Law. Through its role in limiting the exercise of arbitrary power, the Rule of Law plays a crucial role in society. Where popular Rule of Law conceptions were frequently shaped by their authors' fears, the Rule of Law is a product of fear. The operation of AI in society is also tainted by fear. This fear is exacerbated by science fiction accounts that frequently portray AI as complicit in a dystopian future. This portrayal of AI's role is capable of generating a state of fear in society that assists in priming society to accept a different form of the Rule of Law in the future. In other words, where contemporary ideas of the Rule of Law are shaped by fear, and where fear exists in relation to AI's exercise of constitutional power (and where this is influenced by depictions of AI in science fiction), fears associated with AI's exercise of power may shape future conceptions of the Rule of Law.","2022","2024-10-27 16:07:54","2024-10-27 16:07:54","","124-136","","2","4","","","","","","","","","","English","","","","WOS:000892027600009","","","","","","","artificial intelligence; GOVERNMENT; FUTURE; concept; conception; fear; Rule of Law; science fiction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9HW3IZM9","journalArticle","2022","Cefaliello, A; Kullmann, M","Offering false security: How the draft artificial intelligence act undermines fundamental workers rights","EUROPEAN LABOUR LAW JOURNAL","","2031-9525","10.1177/20319525221114474","","In April 2021, the European Commission published its first draft of the Proposal for a Regulation on Artificial Intelligence. Since AI in the work context has increasingly become important in organising work and managing workers, the AI Act will undoubtedly have an impact on EU and national labour law systems. One aim of the proposal is to guarantee 'consistency with existing Union legislation applicable to sectors where high-risk Artificial Intelligence systems are already used or likely to be used in the near future', which includes the EU social acquis. It could be argued that ensuring true consistency with EU law means guaranteeing that the way the AI Act will be implemented and applied will still allow the other pieces of EU labour law to fulfil their purpose. It is undeniable that the implementation of the AI Act will overlap with various fields of EU law, especially considering the increasing use of AI technology at work. Thus, this article seeks to identify ways to refine the AI Act, insofar as it impacts work. The contribution discusses the current AI Act as proposed in April 2021, thereby focusing on two particular areas, EU non-discrimination law and EU law on occupational health and safety (OSH), as these two areas are, more or less explicitly, addressed as legal fields in the AI Act. The article starts with taking the perspective of EU labour law influencing the development of AI systems used in the employment context. We argue that providers should respect EU labour law throughout the development of the AI system (section 2). Then, the areas where EU labour law and the AI overlap are identified, thereby viewing it from an employer's perspective, i.e., the user of the AI system (section 3). Using two specific EU labour law areas (the right not to be discriminated against and the right to healthy and safe working conditions) the article provides a first assessment of how the AI Act might influence work and the regulation thereof (section 4). Finally, the conclusion critically explores whether and to what extent AI in employment situations warrants particular attention (section 5).","2022-12","2024-10-27 16:07:54","2024-10-27 16:07:54","","542-562","","4","13","","","","","","","","","","English","","","","WOS:000891132300006","","","","","","","AI Act; EU labour law; non-discrimination; occupational health and safety; worker protection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LXE2EW84","journalArticle","2024","Wang, Y","Do not go gentle into that good night: The European Union's and China's different approaches to the extraterritorial application of artificial intelligence laws and regulations","COMPUTER LAW & SECURITY REVIEW","","0267-3649","10.1016/j.clsr.2024.105965","","The extraterritorial application of artificial intelligence (AI) laws and regulations is a form of global AI governance. The EU and China serve as two different examples of how to achieve the extraterritorial applicability of AI laws and regulations. The former shows an explicit territorial extension with more trigger factors, whereas the latter shows vertical regulation with a narrower territorial scope. Both countries' legislative motivations differ but also have some commonalities. One of the primary goals of extraterritorial application of domestic laws is to protect citizens within their territory. The digital economy's characteristics make it necessary for AI laws to have extraterritorial effects. Without international conventions or treaties, there is a legal vacuum in AI regulation. Additionally, the extraterritorial application of AI laws and regulations helps a state become a global standardsetter and gain an international sphere of influence. However, the extraterritorial application of AI laws and regulations sometimes functions as a form of legal imperialism. This exacerbates the injustice between great powers and weak countries in AI competition. To justify the legitimacy of the extraterritorial application of AI laws and regulations, it is beneficial to adopt the 'inner morality of extraterritoriality', a theoretical framework proposed by Professor Dan Svantesson. In fact, extraterritorial applicability depends on the market size and attractiveness. For other countries, whether their AI laws and regulations are endowed with extraterritorial effects is their prerogative. However, they should consider their soft power before implementing legislation.","2024-07","2024-10-27 16:07:54","2024-10-27 16:07:54","","","","","53","","","","","","","","","","English","","","","WOS:001224139700001","","","","","","","Artificial intelligence; Extraterritorial effects; Global governance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UXMAX6RL","journalArticle","2023","Le Thi, M","Copyright Protection for Works Created by AI Technology under the EU Law and Vietnamese Law","REVIEW OF EUROPEAN AND COMPARATIVE LAW","","2545-384X","10.31743/recl.16258","","The legislation of the European Union increasingly focuses on expanding the scope of works protected by intellectual property rights, including literary works, music, films, and phonograms. The breakthrough in artificial intelligence (AI) has contributed significantly to creating works of art with little or no human intervention. The article examines the current situation of EU copyright law and Vietnamese law regarding AI-generated works. The article concludes that EU law governs copyright for these works based on the extent of human contribution to the creation of the work. Meanwhile, Vietnamese law still needs to resolve the issue of intellectual property rights for works created by AI.","2023","2024-10-27 16:07:54","2024-10-27 16:07:54","","7-28","","4","55","","","","","","","","","","English","","","","WOS:001148668700001","","","","","","","artificial intelligence,; copyright law; copyright,; European Union,; intellectual; property law,; Vietnamese","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WI8USR85","journalArticle","2024","Daly, S","ARTIFICIAL INTELLIGENCE, THE RULE OF LAW AND PUBLIC ADMINISTRATION: THE CASE OF TAXATION","CAMBRIDGE LAW JOURNAL","","0008-1973","10.1017/S0008197324000448","","It is now a clich & eacute; to highlight that whilst artificial intelligence (AI) provides many opportunities, it also presents myriad risks to established norms. Amongst the norms considered in the literature, the Rule of Law unsurprisingly features. But the analyses of the Rule of Law are narrow. AI has the capacity to augment as well as to undermine fidelity to the ideal of the Rule of Law. Rather than viewing AI only as a threat to important norms, this article's core argument is that AI should also be presented as an opportunity to meet their demands. It uses the Rule of Law in tax administration to support this argument.","2024-09-23","2024-10-27 16:07:54","2024-10-27 16:07:54","","","","","","","","","","","","","","","English","","","","WOS:001318848400001","","","","","","","artificial intelligence; administrative law; comparative law; OECD; tax administration; the Rule of Law","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U6SFJD4A","journalArticle","2023","Chamberlain, J","The Risk-Based Approach of the European Union's Proposed Artificial Intelligence Regulation: Some Comments from a Tort Law Perspective","EUROPEAN JOURNAL OF RISK REGULATION","","1867-299X","10.1017/err.2022.38","","How can tort law contribute to a better understanding of the risk-based approach in the European Union's (EU) Artificial Intelligence Act proposal and evolving liability regime? In a new legal area of intense development, it is pivotal to make the best use possible of existing regulation and legal knowledge. The main objective of this article is thus to investigate the relationship between traditional tort law principles, with a focus on risk assessments, and the developing legislation on artificial intelligence (AI) in the EU. The article offers a critical analysis and evaluation from a tort law perspective of the risk-based approach in the proposed AI Act and the European Parliament resolution on a civil liability regime for AI, with comparisons also to the proposal for a revised and AI-adapted product liability directive and the recently proposed directive on civil liability for AI. The discussion leads to the illumination of both challenges and possibilities in the interplay between AI, tort law and the concept of risk, displaying the large potential of tort law as a tool for handling rising AI issues.","2023-03","2024-10-27 16:07:54","2024-10-27 16:07:54","","1-13","","1","14","","","","","","","","","","English","","","","WOS:000893966500001","","","","","","","Artificial Intelligence Act; damages; LIABILITY; risk-based approach; strict liability; tort law","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IXQ56HJA","journalArticle","2022","Lane, L","CLARIFYING HUMAN RIGHTS STANDARDS THROUGH ARTIFICIAL INTELLIGENCE INITIATIVES","INTERNATIONAL & COMPARATIVE LAW QUARTERLY","","0020-5893","10.1017/S0020589322000380","","Taking a law-and-governance approach, this article addresses legal certainty in international human rights law as it applies to artificial intelligence (AI). After introducing key issues concerning legal certainty, a comparative analysis of AI law-and-governance initiatives at the international, regional and national levels is undertaken. The article argues that many initiatives contribute to increased legal certainty and can partially compensate for some of the shortcomings of the international human rights law framework, but that further clarification is badly needed. This is especially true for the responsibilities of private businesses which are developing AI and the corpus of human rights beyond privacy and data protection.","2022-10","2024-10-27 16:07:54","2024-10-27 16:07:54","","915-944","","4","71","","","","","","","","","","English","","","","WOS:000870327400008","","","","","","","artificial intelligence; comparative law; AI ethics; business and human rights; human rights law; law-and-governance approach; legal certainty","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6T4VSCGN","journalArticle","2024","Pashentsev, DA; Babaeva, YG","Artificial intelligence in law-making and law enforcement: Risks and new opportunities","VESTNIK OF SAINT PETERSBURG UNIVERSITY-LAW-VESTNIK SANKT-PETERBURGSKOGO UNIVERSITETA-PRAVO","","2074-1243","10.21638/spbu14.2024.214","","The article examines the use of artificial intelligence (AI) in law-making and law enforcement, analyzing it through the lens of the technological paradigm theory and utilizing a new methodology rooted in post-classical scientific rationality. The examination of the AI's legal personality takes into account the modern anthropocentrism standpoint, where humans are perceived as the central figure in the legal system. A human, as a subject of law, plays a crucial role in constructing legal reality. Through exercising his powers, a human transforms abstract norms into existing law. The proposal to delegate this anthropological function to AI carries significant risks that may have detrimental effects on the established system of legal regulation for public relations. The correlation between law-making and law enforcement, as integral components in establishing legal reality, pertains to the legal consciousness of individuals as subjects of law. This correlation does not necessitate the substitution of human decision- making with AI. Simultaneously, AI is capable of effectively handling auxiliary legal tasks. It possesses the necessary skills to draft regulatory acts, court decisions, and consolidate proposals obtained through law-making crowdsourcing. Additionally, it is proficient in executing automated actions, such as issuing writs of execution. The utilization of AI to implement the concept of machine- readable law and algorithmize the application of legal norms appears to hold promise. The incorporation of a digital state notion, which pertains to the transition of public service provision into digital format, is also unattainable without AI, which greatly enhances the public administration efficiency. In this case, the focal point will revolve around the matter of attaining effective control over decisions carried out by AI, as well as the prescribed boundaries of its capabilities within the legal domain, as established by legislative measures.","2024","2024-10-27 16:07:54","2024-10-27 16:07:54","","516-526","","2","15","","","","","","","","","","English","","","","WOS:001288915700014","","","","","","","artificial intelligence; digitalization; law enforcement; law-making; legal consciousness.; legal norm; subject of law","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
